spatial_resolution [arcsec],integration_time [s],velocity_resolution [Km/s],ra [deg],dec [deg],bandwidth [MHz],frequency [GHz],pads,frequency_resolution [MHz],coords [J2000]
2.989886820164803,5685.12,0.22723517760399292,260.21262499997346,-35.58980277778324,2000.0,371.0042184677259,"['J501', 'J502', 'J503', 'J504', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.5640000000000001,J2000 17h20m51.02999999s -35d35m23.29000002s
1.1301696709783728,1451.52,0.4036354632111172,13.679787499956976,-37.71947222224215,2000.0,89.9529133518226,"['A001', 'A002', 'A004', 'A006', 'A009', 'A010', 'A011', 'A015', 'A027', 'A029', 'A034', 'A045', 'A047', 'A054', 'A060', 'A061', 'A062', 'A064', 'A065', 'A066', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A080', 'A081', 'A084', 'A085', 'A086', 'A087', 'A088', 'A089', 'A090', 'A091', 'A092']",0.122,J2000 00h54m43.14899999s -37d43m10.10000007s
1.1301696709783728,1451.52,0.4036354632111172,13.679787499956976,-37.71947222224215,117.1875,88.58526274868798,"['A001', 'A002', 'A004', 'A006', 'A009', 'A010', 'A011', 'A015', 'A027', 'A029', 'A034', 'A045', 'A047', 'A054', 'A060', 'A061', 'A062', 'A064', 'A065', 'A066', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A080', 'A081', 'A084', 'A085', 'A086', 'A087', 'A088', 'A089', 'A090', 'A091', 'A092']",0.122,J2000 00h54m43.14899999s -37d43m10.10000007s
1.1301696709783728,1451.52,0.4036354632111172,13.679787499956976,-37.71947222224215,117.1875,89.1418636425079,"['A001', 'A002', 'A004', 'A006', 'A009', 'A010', 'A011', 'A015', 'A027', 'A029', 'A034', 'A045', 'A047', 'A054', 'A060', 'A061', 'A062', 'A064', 'A065', 'A066', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A080', 'A081', 'A084', 'A085', 'A086', 'A087', 'A088', 'A089', 'A090', 'A091', 'A092']",0.122,J2000 00h54m43.14899999s -37d43m10.10000007s
1.1301696709783728,1451.52,0.4036354632111172,13.679787499956976,-37.71947222224215,117.1875,90.61619010317888,"['A001', 'A002', 'A004', 'A006', 'A009', 'A010', 'A011', 'A015', 'A027', 'A029', 'A034', 'A045', 'A047', 'A054', 'A060', 'A061', 'A062', 'A064', 'A065', 'A066', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A080', 'A081', 'A084', 'A085', 'A086', 'A087', 'A088', 'A089', 'A090', 'A091', 'A092']",0.122,J2000 00h54m43.14899999s -37d43m10.10000007s
1.130200055567832,1451.52,0.4036354632111172,13.709779166623749,-37.67447222224201,117.1875,88.58526426414274,"['A001', 'A002', 'A004', 'A006', 'A009', 'A010', 'A011', 'A015', 'A027', 'A029', 'A034', 'A045', 'A047', 'A054', 'A060', 'A061', 'A062', 'A064', 'A065', 'A066', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A080', 'A081', 'A084', 'A085', 'A086', 'A087', 'A088', 'A089', 'A090', 'A091', 'A092']",0.122,J2000 00h54m50.34699999s -37d40m28.10000007s
0.6586148678901039,5987.52,5.963624427220446,40.26999378996469,-8.25576436000234,1875.0,85.77265929191583,"['A001', 'A007', 'A008', 'A011', 'A016', 'A022', 'A023', 'A024', 'A027', 'A035', 'A042', 'A044', 'A045', 'A047', 'A049', 'A058', 'A060', 'A062', 'A066', 'A068', 'A069', 'A070', 'A072', 'A073', 'A074', 'A075', 'A076', 'A082', 'A083', 'A085', 'A086', 'A087', 'A088', 'A089', 'A090', 'A091', 'A092', 'A093', 'A094', 'A096', 'A101', 'A104', 'A105', 'A108', 'A111', 'A134']",1.953,J2000 02h41m04.79850959s -08d15m20.75169601s
4.987269709665392,1632.96,0.09917179974121408,284.20833333335503,1.3855555555557963,62.5,212.7809589944293,"['J501', 'J502', 'J503', 'J504', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.07,J2000 18h56m50.00000001s +01d23m08s
4.987269709665392,1632.96,0.09917179974121408,284.20833333335503,1.3855555555557963,62.5,213.2633919400226,"['J501', 'J502', 'J503', 'J504', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.07,J2000 18h56m50.00000001s +01d23m08s
4.987269709665392,1632.96,0.09917179974121408,284.20833333335503,1.3855555555557963,62.5,211.1814737657158,"['J501', 'J502', 'J503', 'J504', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.07,J2000 18h56m50.00000001s +01d23m08s
4.987269709665392,1632.96,0.09917179974121408,284.20833333335503,1.3855555555557963,62.5,213.00719910430348,"['J501', 'J502', 'J503', 'J504', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.07,J2000 18h56m50.00000001s +01d23m08s
4.987269709665392,1632.96,0.09917179974121408,284.20833333335503,1.3855555555557963,2000.0,213.3447557115832,"['J501', 'J502', 'J503', 'J504', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.07,J2000 18h56m50.00000001s +01d23m08s
3.933511806074117,5009.76,0.3867166952058998,278.4141666666988,-8.209233333337439,500.0,231.25553135310597,"['J501', 'J502', 'J503', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.5640000000000001,J2000 18h33m39.40000001s -08d12m33.24000001s
3.9296881119071223,5009.76,0.3867205455181939,278.38358333336583,-8.54063055555987,125.0,218.4119558918547,"['J501', 'J502', 'J503', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.5640000000000001,J2000 18h33m32.06000001s -08d32m26.27000002s
3.986977285857928,5009.76,0.3867166952058998,281.09416666669546,-4.032694444446264,125.0,218.6949695835353,"['J501', 'J502', 'J503', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.5640000000000001,J2000 18h44m22.60000001s -04d01m57.70000001s
4.309155358976284,1028.16,0.09618465169819239,280.69541666662275,-4.068888888890196,62.5,218.16527310716845,"['J501', 'J503', 'J504', 'J505', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",1.1280000000000001,J2000 18h42m46.89999999s -04d04m08s
4.309155358976284,1028.16,0.09618465169819239,280.69541666662275,-4.068888888890196,62.5,219.8510652958312,"['J501', 'J503', 'J504', 'J505', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",1.1280000000000001,J2000 18h42m46.89999999s -04d04m08s
4.309155358976284,1028.16,0.09618465169819239,280.69541666662275,-4.068888888890196,2000.0,217.5681867346083,"['J501', 'J503', 'J504', 'J505', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",1.1280000000000001,J2000 18h42m46.89999999s -04d04m08s
0.6586148678901039,5987.52,5.963624427220446,40.26999378996469,-8.25576436000234,1875.0,87.77094477016936,"['A001', 'A007', 'A008', 'A011', 'A016', 'A022', 'A023', 'A024', 'A027', 'A035', 'A042', 'A044', 'A045', 'A047', 'A049', 'A058', 'A060', 'A062', 'A066', 'A068', 'A069', 'A070', 'A072', 'A073', 'A074', 'A075', 'A076', 'A082', 'A083', 'A085', 'A086', 'A087', 'A088', 'A089', 'A090', 'A091', 'A092', 'A093', 'A094', 'A096', 'A101', 'A104', 'A105', 'A108', 'A111', 'A134']",1.953,J2000 02h41m04.79850959s -08d15m20.75169601s
3.9296881119071223,5009.76,0.3867205455181939,278.38358333336583,-8.54063055555987,125.0,218.69610775525632,"['J501', 'J502', 'J503', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.5640000000000001,J2000 18h33m32.06000001s -08d32m26.27000002s
3.986977285857928,5009.76,0.3867166952058998,281.09416666669546,-4.032694444446264,125.0,218.41081938514435,"['J501', 'J502', 'J503', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.5640000000000001,J2000 18h44m22.60000001s -04d01m57.70000001s
1.2347802676806965,8316.0,11.287337845291036,53.157916666666665,-27.773611111111112,1875.0,100.88751201847562,"['A001', 'A002', 'A004', 'A005', 'A006', 'A007', 'A010', 'A011', 'A015', 'A017', 'A018', 'A019', 'A021', 'A023', 'A029', 'A030', 'A031', 'A033', 'A033', 'A034', 'A035', 'A037', 'A040', 'A043', 'A044', 'A046', 'A046', 'A050', 'A056', 'A058', 'A063', 'A064', 'A067', 'A068', 'A069', 'A069', 'A070', 'A071', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A078', 'A080', 'A081', 'A083', 'A086', 'A087', 'A089', 'A091', 'A137', 'T701', 'T703']",3.904,J2000 03h32m37.9s -27d46m25s
1.2347802676806965,8316.0,11.287337845291036,53.157916666666665,-27.773611111111112,1875.0,102.76251224714365,"['A001', 'A002', 'A004', 'A005', 'A006', 'A007', 'A010', 'A011', 'A015', 'A017', 'A018', 'A019', 'A021', 'A023', 'A029', 'A030', 'A031', 'A033', 'A033', 'A034', 'A035', 'A037', 'A040', 'A043', 'A044', 'A046', 'A046', 'A050', 'A056', 'A058', 'A063', 'A064', 'A067', 'A068', 'A069', 'A069', 'A070', 'A071', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A078', 'A080', 'A081', 'A083', 'A086', 'A087', 'A089', 'A091', 'A137', 'T701', 'T703']",3.904,J2000 03h32m37.9s -27d46m25s
1.168222705432064,5806.08,8.38925996741566,136.99115999996343,4.384259000000924,2000.0,152.60528278417797,"['A001', 'A002', 'A003', 'A005', 'A006', 'A007', 'A008', 'A010', 'A011', 'A015', 'A016', 'A017', 'A019', 'A022', 'A023', 'A024', 'A025', 'A026', 'A027', 'A033', 'A034', 'A035', 'A036', 'A039', 'A040', 'A041', 'A042', 'A043', 'A047', 'A048', 'A049', 'A058', 'A060', 'A062', 'A066', 'A067', 'A068', 'A070', 'A072', 'A073', 'A074', 'A075', 'A076', 'A082', 'A083', 'A085', 'A088']",3.904,J2000 09h07m57.87839999s +04d23m03.3324s
1.168222705432064,5806.08,8.38925996741566,136.99115999996343,4.384259000000924,1875.0,138.60344509668406,"['A001', 'A002', 'A003', 'A005', 'A006', 'A007', 'A008', 'A010', 'A011', 'A015', 'A016', 'A017', 'A019', 'A022', 'A023', 'A024', 'A025', 'A026', 'A027', 'A033', 'A034', 'A035', 'A036', 'A039', 'A040', 'A041', 'A042', 'A043', 'A047', 'A048', 'A049', 'A058', 'A060', 'A062', 'A066', 'A067', 'A068', 'A070', 'A072', 'A073', 'A074', 'A075', 'A076', 'A082', 'A083', 'A085', 'A088']",3.904,J2000 09h07m57.87839999s +04d23m03.3324s
1.5988485549787812,1360.8,0.373441076110765,284.24625000004625,2.081666666667712,58.59375,86.32329527424147,"['A001', 'A002', 'A004', 'A006', 'A007', 'A008', 'A009', 'A010', 'A011', 'A015', 'A023', 'A027', 'A029', 'A030', 'A031', 'A033', 'A034', 'A036', 'A037', 'A038', 'A046', 'A047', 'A048', 'A049', 'A052', 'A060', 'A061', 'A062', 'A063', 'A064', 'A065', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A079', 'A080', 'A081', 'A092', 'T701', 'T704']",0.122,J2000 18h56m59.10000001s +02d04m54s
1.5988485549787812,1360.8,0.373441076110765,284.24625000004625,2.081666666667712,58.59375,86.73754272868376,"['A001', 'A002', 'A004', 'A006', 'A007', 'A008', 'A009', 'A010', 'A011', 'A015', 'A023', 'A027', 'A029', 'A030', 'A031', 'A033', 'A034', 'A036', 'A037', 'A038', 'A046', 'A047', 'A048', 'A049', 'A052', 'A060', 'A061', 'A062', 'A063', 'A064', 'A065', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A079', 'A080', 'A081', 'A092', 'T701', 'T704']",0.122,J2000 18h56m59.10000001s +02d04m54s
4.466718207202028,2358.72,0.16148550988940885,247.89875000002456,-24.024888888895603,62.5,260.19156046677267,"['J501', 'J502', 'J503', 'J504', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.14100000000000001,J2000 16h31m35.70000001s -24d01m29.60000002s
3.9296881119071223,5009.76,0.3867205455181939,278.38358333336583,-8.54063055555987,125.0,219.496814277016,"['J501', 'J502', 'J503', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.5640000000000001,J2000 18h33m32.06000001s -08d32m26.27000002s
2.1333900548344404,8436.96,10.894468038346789,53.157916666666665,-27.773611111111112,1875.0,94.5125148573826,"['A001', 'A002', 'A003', 'A004', 'A005', 'A006', 'A010', 'A011', 'A013', 'A014', 'A015', 'A016', 'A018', 'A019', 'A021', 'A023', 'A024', 'A026', 'A027', 'A030', 'A031', 'A034', 'A035', 'A036', 'A037', 'A038', 'A040', 'A042', 'A043', 'A044', 'A046', 'A050', 'A058', 'A060', 'A062', 'A066', 'A068', 'A069', 'A071', 'A072', 'A075', 'A137', 'T703']",3.904,J2000 03h32m37.9s -27d46m25s
2.1333900548344404,8436.96,10.894468038346789,53.157916666666665,-27.773611111111112,1875.0,104.63751644924524,"['A001', 'A002', 'A003', 'A004', 'A005', 'A006', 'A010', 'A011', 'A013', 'A014', 'A015', 'A016', 'A018', 'A019', 'A021', 'A023', 'A024', 'A026', 'A027', 'A030', 'A031', 'A034', 'A035', 'A036', 'A037', 'A038', 'A040', 'A042', 'A043', 'A044', 'A046', 'A050', 'A058', 'A060', 'A062', 'A066', 'A068', 'A069', 'A071', 'A072', 'A075', 'A137', 'T703']",3.904,J2000 03h32m37.9s -27d46m25s
2.1333900548344404,8436.96,10.894468038346789,53.157916666666665,-27.773611111111112,1875.0,106.51251674399757,"['A001', 'A002', 'A003', 'A004', 'A005', 'A006', 'A010', 'A011', 'A013', 'A014', 'A015', 'A016', 'A018', 'A019', 'A021', 'A023', 'A024', 'A026', 'A027', 'A030', 'A031', 'A034', 'A035', 'A036', 'A037', 'A038', 'A040', 'A042', 'A043', 'A044', 'A046', 'A050', 'A058', 'A060', 'A062', 'A066', 'A068', 'A069', 'A071', 'A072', 'A075', 'A137', 'T703']",3.904,J2000 03h32m37.9s -27d46m25s
1.168222705432064,5806.08,8.38925996741566,136.99115999996343,4.384259000000924,2000.0,140.56170152964668,"['A001', 'A002', 'A003', 'A005', 'A006', 'A007', 'A008', 'A010', 'A011', 'A015', 'A016', 'A017', 'A019', 'A022', 'A023', 'A024', 'A025', 'A026', 'A027', 'A033', 'A034', 'A035', 'A036', 'A039', 'A040', 'A041', 'A042', 'A043', 'A047', 'A048', 'A049', 'A058', 'A060', 'A062', 'A066', 'A067', 'A068', 'A070', 'A072', 'A073', 'A074', 'A075', 'A076', 'A082', 'A083', 'A085', 'A088']",3.904,J2000 09h07m57.87839999s +04d23m03.3324s
1.073540922337218,1088.64,0.3734358877908107,275.28833333333847,-14.53000000000489,58.59375,86.33064294845514,"['A001', 'A002', 'A004', 'A006', 'A009', 'A010', 'A011', 'A015', 'A023', 'A034', 'A036', 'A037', 'A045', 'A048', 'A049', 'A054', 'A060', 'A063', 'A064', 'A065', 'A066', 'A067', 'A068', 'A069', 'A070', 'A072', 'A073', 'A074', 'A075', 'A076', 'A078', 'A079', 'A080', 'A081', 'A084', 'A085', 'A087', 'A089', 'A090', 'A091', 'A092', 'A093']",0.122,J2000 18h21m09.2s -14d31m48.00000002s
1.0695641774401414,1088.64,0.3734358877908107,272.61791666667415,-19.375000000006438,58.59375,86.3313558014513,"['A001', 'A002', 'A004', 'A006', 'A009', 'A010', 'A011', 'A015', 'A023', 'A034', 'A036', 'A037', 'A045', 'A048', 'A049', 'A054', 'A060', 'A063', 'A064', 'A065', 'A066', 'A067', 'A068', 'A069', 'A070', 'A072', 'A073', 'A074', 'A075', 'A076', 'A078', 'A079', 'A080', 'A081', 'A084', 'A085', 'A087', 'A089', 'A090', 'A091', 'A092', 'A093']",0.122,J2000 18h10m28.3s -19d22m30.00000002s
1.630102883738631,1512.0,0.373441076110765,286.506250000045,6.776388888892188,58.59375,85.67207222796834,"['A001', 'A002', 'A004', 'A006', 'A007', 'A008', 'A009', 'A010', 'A011', 'A015', 'A023', 'A027', 'A029', 'A030', 'A031', 'A033', 'A034', 'A036', 'A037', 'A038', 'A046', 'A047', 'A048', 'A049', 'A052', 'A060', 'A061', 'A062', 'A063', 'A064', 'A065', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A079', 'A080', 'A081', 'A092', 'T701', 'T704']",0.122,J2000 19h06m01.50000001s +06d46m35.00000001s
1.630102883738631,1512.0,0.373441076110765,286.506250000045,6.776388888892188,58.59375,88.61501497639756,"['A001', 'A002', 'A004', 'A006', 'A007', 'A008', 'A009', 'A010', 'A011', 'A015', 'A023', 'A027', 'A029', 'A030', 'A031', 'A033', 'A034', 'A036', 'A037', 'A038', 'A046', 'A047', 'A048', 'A049', 'A052', 'A060', 'A061', 'A062', 'A063', 'A064', 'A065', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A079', 'A080', 'A081', 'A092', 'T701', 'T704']",0.122,J2000 19h06m01.50000001s +06d46m35.00000001s
1.5988485549787812,1360.8,0.373441076110765,284.24625000004625,2.081666666667712,58.59375,86.83018086006908,"['A001', 'A002', 'A004', 'A006', 'A007', 'A008', 'A009', 'A010', 'A011', 'A015', 'A023', 'A027', 'A029', 'A030', 'A031', 'A033', 'A034', 'A036', 'A037', 'A038', 'A046', 'A047', 'A048', 'A049', 'A052', 'A060', 'A061', 'A062', 'A063', 'A064', 'A065', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A079', 'A080', 'A081', 'A092', 'T701', 'T704']",0.122,J2000 18h56m59.10000001s +02d04m54s
1.5988485549787812,1360.8,0.373441076110765,284.24625000004625,2.081666666667712,58.59375,85.67196011200477,"['A001', 'A002', 'A004', 'A006', 'A007', 'A008', 'A009', 'A010', 'A011', 'A015', 'A023', 'A027', 'A029', 'A030', 'A031', 'A033', 'A034', 'A036', 'A037', 'A038', 'A046', 'A047', 'A048', 'A049', 'A052', 'A060', 'A061', 'A062', 'A063', 'A064', 'A065', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A079', 'A080', 'A081', 'A092', 'T701', 'T704']",0.122,J2000 18h56m59.10000001s +02d04m54s
1.630102883738631,1512.0,0.373441076110765,286.506250000045,6.776388888892188,58.59375,89.17136321723046,"['A001', 'A002', 'A004', 'A006', 'A007', 'A008', 'A009', 'A010', 'A011', 'A015', 'A023', 'A027', 'A029', 'A030', 'A031', 'A033', 'A034', 'A036', 'A037', 'A038', 'A046', 'A047', 'A048', 'A049', 'A052', 'A060', 'A061', 'A062', 'A063', 'A064', 'A065', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A079', 'A080', 'A081', 'A092', 'T701', 'T704']",0.122,J2000 19h06m01.50000001s +06d46m35.00000001s
0.6413876487261245,12852.0,0.5441959538700978,204.98375000000877,-31.64111111111461,468.75,267.20090522489954,"['A001', 'A002', 'A004', 'A006', 'A007', 'A009', 'A010', 'A011', 'A015', 'A018', 'A020', 'A021', 'A023', 'A027', 'A029', 'A030', 'A034', 'A035', 'A036', 'A037', 'A039', 'A044', 'A046', 'A047', 'A048', 'A049', 'A051', 'A053', 'A060', 'A061', 'A062', 'A063', 'A064', 'A065', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A080']",0.484,J2000 13h39m56.1s -31d38m28.00000001s
0.6413876487261245,12852.0,0.5441959538700978,204.98375000000877,-31.64111111111461,937.5,265.5319421413224,"['A001', 'A002', 'A004', 'A006', 'A007', 'A009', 'A010', 'A011', 'A015', 'A018', 'A020', 'A021', 'A023', 'A027', 'A029', 'A030', 'A034', 'A035', 'A036', 'A037', 'A039', 'A044', 'A046', 'A047', 'A048', 'A049', 'A051', 'A053', 'A060', 'A061', 'A062', 'A063', 'A064', 'A065', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A080']",0.484,J2000 13h39m56.1s -31d38m28.00000001s
0.6413876487261245,12852.0,0.5441959538700978,204.98375000000877,-31.64111111111461,468.75,251.5646424909796,"['A001', 'A002', 'A004', 'A006', 'A007', 'A009', 'A010', 'A011', 'A015', 'A018', 'A020', 'A021', 'A023', 'A027', 'A029', 'A030', 'A034', 'A035', 'A036', 'A037', 'A039', 'A044', 'A046', 'A047', 'A048', 'A049', 'A051', 'A053', 'A060', 'A061', 'A062', 'A063', 'A064', 'A065', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A080']",0.484,J2000 13h39m56.1s -31d38m28.00000001s
0.6413876487261245,12852.0,0.5441959538700978,204.98375000000877,-31.64111111111461,937.5,254.35990501019452,"['A001', 'A002', 'A004', 'A006', 'A007', 'A009', 'A010', 'A011', 'A015', 'A018', 'A020', 'A021', 'A023', 'A027', 'A029', 'A030', 'A034', 'A035', 'A036', 'A037', 'A039', 'A044', 'A046', 'A047', 'A048', 'A049', 'A051', 'A053', 'A060', 'A061', 'A062', 'A063', 'A064', 'A065', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'A073', 'A074', 'A075', 'A076', 'A077', 'A078', 'A079', 'A080']",0.484,J2000 13h39m56.1s -31d38m28.00000001s
4.466718207202028,2358.72,0.16148550988940885,247.89875000002456,-24.024888888895603,62.5,260.2584562227288,"['J501', 'J502', 'J503', 'J504', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.14100000000000001,J2000 16h31m35.70000001s -24d01m29.60000002s
4.466718207202028,2358.72,0.16148550988940885,247.89875000002456,-24.024888888895603,62.5,261.6954942503125,"['J501', 'J502', 'J503', 'J504', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.14100000000000001,J2000 16h31m35.70000001s -24d01m29.60000002s
3.933511806074117,5009.76,0.3867166952058998,278.4141666666988,-8.209233333337439,125.0,218.15900021750832,"['J501', 'J502', 'J503', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.5640000000000001,J2000 18h33m39.40000001s -08d12m33.24000001s
4.466718207202028,2358.72,0.16148550988940885,247.89875000002456,-24.024888888895603,62.5,262.0079999715676,"['J501', 'J502', 'J503', 'J504', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.14100000000000001,J2000 16h31m35.70000001s -24d01m29.60000002s
4.466718207202028,2358.72,0.16148550988940885,247.89875000002456,-24.024888888895603,62.5,257.89548215377926,"['J501', 'J502', 'J503', 'J504', 'J505', 'J506', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",0.14100000000000001,J2000 16h31m35.70000001s -24d01m29.60000002s
4.823410664808112,1784.16,1.4790153327688687,152.82443333333103,0.4424144444444436,2000.0,227.8105335703616,"['J501', 'J502', 'J503', 'J504', 'J505', 'N601', 'N602', 'N603', 'N604', 'N605', 'N606']",1.1280000000000001,J2000 10h11m17.864s +00d26m32.692s
0.51074861793311,7166.88,3.304224313302601,180.478724650166,-18.8815,1875.0,86.40709114498516,"['A011', 'A015', 'A017', 'A021', 'A029', 'A031', 'A033', 'A058', 'A060', 'A064', 'A069', 'A072', 'A073', 'A075', 'A076', 'A077', 'A078', 'A079', 'A080', 'A081', 'A082', 'A083', 'A084', 'A085', 'A086', 'A087', 'A088', 'A089', 'A090', 'A091', 'A093', 'A094', 'A096', 'A097', 'A101', 'A103', 'A104', 'A105', 'A107', 'A110', 'A112', 'A113', 'A115', 'A135', 'A136', 'A137', 'T701', 'T702', 'T704']",1.1280000000000001,J2000 12h01m54.89391604s -18d52m53.4s
0.51074861793311,7166.88,3.304224313302601,180.478724650166,-18.8815,937.5,87.47989705193169,"['A011', 'A015', 'A017', 'A021', 'A029', 'A031', 'A033', 'A058', 'A060', 'A064', 'A069', 'A072', 'A073', 'A075', 'A076', 'A077', 'A078', 'A079', 'A080', 'A081', 'A082', 'A083', 'A084', 'A085', 'A086', 'A087', 'A088', 'A089', 'A090', 'A091', 'A093', 'A094', 'A096', 'A097', 'A101', 'A103', 'A104', 'A105', 'A107', 'A110', 'A112', 'A113', 'A115', 'A135', 'A136', 'A137', 'T701', 'T702', 'T704']",1.1280000000000001,J2000 12h01m54.89391604s -18d52m53.4s
0.51074861793311,7166.88,3.304224313302601,180.478724650166,-18.8815,1875.0,97.09128817879812,"['A011', 'A015', 'A017', 'A021', 'A029', 'A031', 'A033', 'A058', 'A060', 'A064', 'A069', 'A072', 'A073', 'A075', 'A076', 'A077', 'A078', 'A079', 'A080', 'A081', 'A082', 'A083', 'A084', 'A085', 'A086', 'A087', 'A088', 'A089', 'A090', 'A091', 'A093', 'A094', 'A096', 'A097', 'A101', 'A103', 'A104', 'A105', 'A107', 'A110', 'A112', 'A113', 'A115', 'A135', 'A136', 'A137', 'T701', 'T702', 'T704']",1.1280000000000001,J2000 12h01m54.89391604s -18d52m53.4s
0.51074861793311,7166.88,3.304224313302601,180.478724650166,-18.8815,1875.0,98.79705810363734,"['A011', 'A015', 'A017', 'A021', 'A029', 'A031', 'A033', 'A058', 'A060', 'A064', 'A069', 'A072', 'A073', 'A075', 'A076', 'A077', 'A078', 'A079', 'A080', 'A081', 'A082', 'A083', 'A084', 'A085', 'A086', 'A087', 'A088', 'A089', 'A090', 'A091', 'A093', 'A094', 'A096', 'A097', 'A101', 'A103', 'A104', 'A105', 'A107', 'A110', 'A112', 'A113', 'A115', 'A135', 'A136', 'A137', 'T701', 'T702', 'T704']",1.1280000000000001,J2000 12h01m54.89391604s -18d52m53.4s
3.059113700169364,5302.836,0.9568960256318092,156.9634583333194,-43.90401441729671,2000.0,353.0876066190367,"['J501', 'J502', 'J503', 'J504', 'J505', 'N601', 'N602', 'N603', 'N605', 'N606']",1.1280000000000001,J2000 10h27m51.23s -43d54m14.45190227s
3.059113700169364,5302.836,0.9568960256318092,156.9634583333194,-43.90401441729671,2000.0,342.71253796124006,"['J501', 'J502', 'J503', 'J504', 'J505', 'N601', 'N602', 'N603', 'N605', 'N606']",1.1280000000000001,J2000 10h27m51.23s -43d54m14.45190227s
2.4719043155292235,1447.671,0.16606990084739323,174.59583333333333,-63.34547092303704,2000.0,110.20081726247778,"['A001', 'A002', 'A003', 'A004', 'A005', 'A006', 'A007', 'A009', 'A010', 'A011', 'A013', 'A014', 'A017', 'A018', 'A020', 'A021', 'A023', 'A027', 'A030', 'A031', 'A033', 'A035', 'A036', 'A037', 'A038', 'A039', 'A042', 'A046', 'A047', 'A048', 'A049', 'A050', 'A060', 'A062', 'A063', 'A064', 'A065', 'A067', 'A068', 'A069', 'A070', 'A071', 'A072', 'T701', 'T702', 'T703']",0.122,J2000 11h38m23s -63d20m43.69532293s
