    um                erg/s/Hz
    8.150796e+00      3.974548e-15
    8.195963e+00      3.910205e-15
    8.241381e+00      3.846904e-15
    8.287051e+00      3.784627e-15
    8.332973e+00      3.767138e-15
    8.379151e+00      3.837834e-15
    8.425584e+00      3.909858e-15
    8.472274e+00      3.983233e-15
    8.519223e+00      4.057985e-15
    8.566433e+00      3.874472e-15
    8.613903e+00      3.621485e-15
    8.661637e+00      3.385018e-15
    8.709636e+00      3.163991e-15
    8.757900e+00      2.957998e-15
    8.806432e+00      2.768137e-15
    8.855233e+00      2.590462e-15
    8.904304e+00      2.424191e-15
    8.953648e+00      2.268592e-15
    9.003264e+00      2.210358e-15
    9.053156e+00      2.214783e-15
    9.103324e+00      2.219216e-15
    9.153770e+00      2.223659e-15
    9.204496e+00      2.228047e-15
    9.255502e+00      2.225282e-15
    9.306792e+00      2.222520e-15
    9.358365e+00      2.219761e-15
    9.410225e+00      2.217006e-15
    9.462372e+00      2.216600e-15
    9.514807e+00      2.219342e-15
    9.567534e+00      2.222087e-15
    9.620552e+00      2.224836e-15
    9.673864e+00      2.227588e-15
    9.727472e+00      2.206839e-15
    9.781377e+00      2.182059e-15
    9.835581e+00      2.157556e-15
    9.890084e+00      2.133329e-15
    9.944890e+00      2.121123e-15
    1.000000e+01      2.141885e-15
    1.005542e+01      2.162851e-15
    1.011114e+01      2.184021e-15
    1.016717e+01      2.205399e-15
    1.022351e+01      2.259494e-15
    1.028016e+01      2.330572e-15
    1.033713e+01      2.403886e-15
    1.039441e+01      2.479507e-15
    1.045201e+01      2.558765e-15
    1.050993e+01      2.652149e-15
    1.056818e+01      2.748941e-15
    1.062674e+01      2.849265e-15
    1.068563e+01      2.953251e-15
    1.074484e+01      3.115717e-15
    1.080438e+01      3.341404e-15
    1.086426e+01      3.583438e-15
    1.092446e+01      3.843005e-15
    1.098500e+01      4.121373e-15
    1.104587e+01      4.945607e-15
    1.110708e+01      5.978973e-15
    1.116863e+01      7.228257e-15
    1.123052e+01      8.738574e-15
    1.129276e+01      9.366472e-15
    1.135534e+01      8.078330e-15
    1.141826e+01      6.967341e-15
    1.148154e+01      6.009144e-15
    1.154516e+01      5.182724e-15
    1.160914e+01      4.767977e-15
    1.167347e+01      4.469447e-15
    1.173816e+01      4.189609e-15
    1.180321e+01      3.927292e-15
    1.186861e+01      3.727616e-15
    1.193438e+01      3.727133e-15
    1.200052e+01      3.726651e-15
    1.206702e+01      3.726169e-15
    1.213389e+01      3.725687e-15
    1.220113e+01      3.822601e-15
    1.226874e+01      3.986791e-15
    1.233673e+01      4.158033e-15
    1.240509e+01      4.336631e-15
    1.247384e+01      4.526469e-15
    1.254296e+01      4.845484e-15
    1.261247e+01      5.186982e-15
    1.268236e+01      5.552549e-15
    1.275264e+01      5.943879e-15
    1.282331e+01      5.985371e-15
    1.289437e+01      5.590997e-15
    1.296582e+01      5.222608e-15
    1.303767e+01      4.878493e-15
    1.310992e+01      4.557050e-15
    1.318257e+01      4.375396e-15
    1.325562e+01      4.218698e-15
    1.332907e+01      4.067612e-15
    1.340294e+01      3.921937e-15
    1.347721e+01      3.810629e-15
    1.355189e+01      3.774260e-15
    1.362699e+01      3.738237e-15
    1.370251e+01      3.702559e-15
    1.377844e+01      3.667221e-15
    1.385479e+01      3.643863e-15
    1.393157e+01      3.625527e-15
    1.400877e+01      3.607282e-15
    1.408640e+01      3.589130e-15
    1.416446e+01      3.574416e-15
    1.424295e+01      3.583709e-15
    1.432188e+01      3.593026e-15
    1.440124e+01      3.602367e-15
    1.448105e+01      3.611733e-15
    1.456129e+01      3.618479e-15
    1.464199e+01      3.622993e-15
    1.472313e+01      3.627512e-15
    1.480471e+01      3.632037e-15
    1.488675e+01      3.636567e-15
    1.496925e+01      3.660891e-15
    1.505220e+01      3.686219e-15
    1.513561e+01      3.711722e-15
    1.521949e+01      3.737402e-15
    1.530383e+01      3.769195e-15
    1.538863e+01      3.811130e-15
    1.547391e+01      3.853530e-15
    1.555966e+01      3.896403e-15
    1.564588e+01      3.939753e-15
    1.573258e+01      3.984284e-15
    1.581976e+01      4.029499e-15
    1.590743e+01      4.075227e-15
    1.599558e+01      4.121474e-15
    1.608422e+01      4.168410e-15
    1.617335e+01      4.216487e-15
    1.626298e+01      4.265118e-15
    1.635310e+01      4.314310e-15
    1.644372e+01      4.364069e-15
    1.653484e+01      4.414909e-15
    1.662647e+01      4.466639e-15
    1.671860e+01      4.518974e-15
    1.681125e+01      4.571923e-15
    1.690441e+01      4.625533e-15
    1.699809e+01      4.680534e-15
    1.709228e+01      4.736188e-15
    1.718700e+01      4.792504e-15
    1.728224e+01      4.849490e-15
    1.737801e+01      4.907478e-15
    1.747431e+01      4.966531e-15
    1.757114e+01      5.026294e-15
    1.766851e+01      5.086777e-15
    1.776642e+01      5.147987e-15
    1.786488e+01      5.210564e-15
    1.796387e+01      5.273981e-15
    1.806342e+01      5.338171e-15
    1.816352e+01      5.403141e-15
    1.826417e+01      5.469115e-15
    1.836538e+01      5.536378e-15
    1.846716e+01      5.604468e-15
    1.856949e+01      5.673395e-15
    1.867239e+01      5.743171e-15
    1.877587e+01      5.814245e-15
    1.887991e+01      5.886367e-15
    1.898454e+01      5.959384e-15
    1.908974e+01      6.033307e-15
    1.919553e+01      6.108232e-15
    1.930190e+01      6.184601e-15
    1.940886e+01      6.261925e-15
    1.951641e+01      6.340216e-15
    1.962456e+01      6.419485e-15
    1.973331e+01      6.500077e-15
    1.984266e+01      6.581941e-15
    1.995262e+01      6.664835e-15
    2.006319e+01      6.748774e-15
    2.017437e+01      6.833770e-15
    2.028617e+01      6.920326e-15
    2.039858e+01      7.007989e-15
    2.051162e+01      7.096762e-15
    2.062529e+01      7.186659e-15
    2.073958e+01      7.277882e-15
    2.085451e+01      7.370545e-15
    2.097008e+01      7.464388e-15
    2.108628e+01      7.559427e-15
    2.120313e+01      7.655675e-15
    2.132063e+01      7.753545e-15
    2.143878e+01      7.852755e-15
    2.155758e+01      7.953234e-15
    2.167704e+01      8.054999e-15
    2.179716e+01      8.158154e-15
    2.191795e+01      8.262915e-15
    2.203941e+01      8.369022e-15
    2.216154e+01      8.476491e-15
    2.228435e+01      8.585340e-15
    2.240784e+01      8.695812e-15
    2.253201e+01      8.807825e-15
    2.265687e+01      8.921281e-15
    2.278243e+01      9.036198e-15
    2.290868e+01      9.152621e-15
    2.303563e+01      9.270858e-15
    2.316328e+01      9.390624e-15
    2.329164e+01      9.511936e-15
    2.342071e+01      9.634816e-15
    2.355049e+01      9.761830e-15
    2.368100e+01      9.893182e-15
    2.381223e+01      1.002630e-14
    2.394418e+01      1.016121e-14
    2.407687e+01      1.029794e-14
    2.421029e+01      1.043926e-14
    2.434445e+01      1.058280e-14
    2.447936e+01      1.072830e-14
    2.461501e+01      1.087581e-14
    2.475141e+01      1.102565e-14
    2.488857e+01      1.117818e-14
    2.502649e+01      1.133282e-14
    2.516518e+01      1.148960e-14
    2.530463e+01      1.164855e-14
    2.544486e+01      1.181107e-14
    2.558586e+01      1.197631e-14
    2.572764e+01      1.214387e-14
    2.587021e+01      1.231378e-14
    2.601357e+01      1.248635e-14
    2.615773e+01      1.266280e-14
    2.630268e+01      1.284175e-14
    2.644844e+01      1.302323e-14
    2.659500e+01      1.320728e-14
    2.674238e+01      1.339497e-14
    2.689057e+01      1.358608e-14
    2.703958e+01      1.377991e-14
    2.718942e+01      1.397651e-14
    2.734009e+01      1.417593e-14
    2.749160e+01      1.437976e-14
    2.764394e+01      1.458652e-14
    2.779713e+01      1.479626e-14
    2.795117e+01      1.500901e-14
    2.810606e+01      1.522541e-14
    2.826181e+01      1.544576e-14
    2.841842e+01      1.566929e-14
    2.857591e+01      1.589605e-14
    2.873426e+01      1.612610e-14
    2.889349e+01      1.636065e-14
    2.905360e+01      1.659885e-14
    2.921460e+01      1.684051e-14
    2.937650e+01      1.708569e-14
    2.953929e+01      1.733473e-14
    2.970298e+01      1.758821e-14
    2.986758e+01      1.784540e-14
    3.003309e+01      1.810636e-14
    3.019952e+01      1.837112e-14
    3.036687e+01      1.864035e-14
    3.053515e+01      1.891380e-14
    3.070436e+01      1.919126e-14
    3.087450e+01      1.947279e-14
    3.104560e+01      1.975853e-14
    3.121764e+01      2.004910e-14
    3.139063e+01      2.034395e-14
    3.156458e+01      2.064314e-14
    3.173949e+01      2.094673e-14
    3.191538e+01      2.125496e-14
    3.209224e+01      2.156790e-14
    3.227008e+01      2.188545e-14
    3.244890e+01      2.220767e-14
    3.262872e+01      2.253464e-14
    3.280953e+01      2.286646e-14
    3.299134e+01      2.320317e-14
    3.317416e+01      2.354483e-14
    3.335800e+01      2.389153e-14
    3.354285e+01      2.424321e-14
    3.372873e+01      2.459982e-14
    3.391564e+01      2.496168e-14
    3.410358e+01      2.532887e-14
    3.429257e+01      2.570145e-14
    3.448260e+01      2.607891e-14
    3.467369e+01      2.646173e-14
    3.486583e+01      2.685018e-14
    3.505904e+01      2.724432e-14
    3.525332e+01      2.764403e-14
    3.544867e+01      2.804861e-14
    3.564511e+01      2.845912e-14
    3.584264e+01      2.887564e-14
    3.604126e+01      2.929825e-14
    3.624099e+01      2.972590e-14
    3.644182e+01      3.015905e-14
    3.664376e+01      3.059850e-14
    3.684682e+01      3.104436e-14
    3.705101e+01      3.149665e-14
    3.725632e+01      3.195309e-14
    3.746278e+01      3.241615e-14
    3.767038e+01      3.288592e-14
    3.787913e+01      3.336249e-14
    3.808904e+01      3.384466e-14
    3.830011e+01      3.433212e-14
    3.851235e+01      3.482660e-14
    3.872576e+01      3.532821e-14
    3.894036e+01      3.583703e-14
    3.915615e+01      3.634996e-14
    3.937314e+01      3.686970e-14
    3.959132e+01      3.739687e-14
    3.981072e+01      3.793158e-14
    4.003133e+01      3.847281e-14
    4.025316e+01      3.901882e-14
    4.047622e+01      3.957258e-14
    4.070052e+01      4.013419e-14
    4.092607e+01      4.070378e-14
    4.115286e+01      4.127609e-14
    4.138091e+01      4.185409e-14
    4.161022e+01      4.244019e-14
    4.184080e+01      4.303449e-14
    4.207266e+01      4.363628e-14
    4.230581e+01      4.424004e-14
    4.254025e+01      4.485216e-14
    4.277598e+01      4.547275e-14
    4.301303e+01      4.610192e-14
    4.325138e+01      4.673546e-14
    4.349106e+01      4.737389e-14
    4.373207e+01      4.802105e-14
    4.397441e+01      4.867704e-14
    4.421809e+01      4.934199e-14
    4.446313e+01      5.000815e-14
    4.470952e+01      5.068291e-14
    4.495728e+01      5.136677e-14
    4.520641e+01      5.205986e-14
    4.545692e+01      5.275860e-14
    4.570882e+01      5.346036e-14
    4.596211e+01      5.417145e-14
    4.621681e+01      5.489200e-14
    4.647292e+01      5.562214e-14
    4.673045e+01      5.635296e-14
    4.698941e+01      5.709097e-14
    4.724980e+01      5.783864e-14
    4.751164e+01      5.859610e-14
    4.777492e+01      5.936113e-14
    4.803967e+01      6.012714e-14
    4.830588e+01      6.090304e-14
    4.857357e+01      6.168895e-14
    4.884274e+01      6.248500e-14
    4.911340e+01      6.328286e-14
    4.938556e+01      6.408581e-14
    4.965923e+01      6.489896e-14
    4.993442e+01      6.572242e-14
    5.021113e+01      6.655563e-14
    5.048938e+01      6.738459e-14
    5.076916e+01      6.822388e-14
    5.105050e+01      6.907362e-14
    5.133340e+01      6.993394e-14
    5.161786e+01      7.079792e-14
    5.190390e+01      7.166434e-14
    5.219153e+01      7.254137e-14
    5.248075e+01      7.342912e-14
    5.277157e+01      7.432774e-14
    5.306400e+01      7.522151e-14
    5.335806e+01      7.612389e-14
    5.365374e+01      7.703709e-14
    5.395106e+01      7.796125e-14
    5.425003e+01      7.889048e-14
    5.455066e+01      7.981667e-14
    5.485295e+01      8.075373e-14
    5.515692e+01      8.170179e-14
    5.546257e+01      8.266098e-14
    5.576992e+01      8.361686e-14
    5.607897e+01      8.457805e-14
    5.638973e+01      8.555029e-14
    5.670221e+01      8.653371e-14
    5.701643e+01      8.752526e-14
    5.733238e+01      8.850821e-14
    5.765009e+01      8.950220e-14
    5.796956e+01      9.050735e-14
    5.829080e+01      9.152379e-14
    5.861382e+01      9.253697e-14
    5.893863e+01      9.354956e-14
    5.926523e+01      9.457324e-14
    5.959365e+01      9.560811e-14
    5.992389e+01      9.665431e-14
    6.025596e+01      9.768680e-14
    6.058987e+01      9.872967e-14
    6.092563e+01      9.978368e-14
    6.126325e+01      1.008489e-13
    6.160274e+01      1.019145e-13
    6.194411e+01      1.029740e-13
    6.228737e+01      1.040445e-13
    6.263254e+01      1.051262e-13
    6.297961e+01      1.062191e-13
    6.332862e+01      1.072949e-13
    6.367955e+01      1.083750e-13
    6.403243e+01      1.094660e-13
    6.438727e+01      1.105679e-13
    6.474407e+01      1.116735e-13
    6.510285e+01      1.127649e-13
    6.546362e+01      1.138670e-13
    6.582638e+01      1.149798e-13
    6.619116e+01      1.161036e-13
    6.655796e+01      1.172154e-13
    6.692679e+01      1.183253e-13
    6.729767e+01      1.194458e-13
    6.767060e+01      1.205768e-13
    6.804559e+01      1.217157e-13
    6.842267e+01      1.228253e-13
    6.880183e+01      1.239449e-13
    6.918310e+01      1.250748e-13
    6.956648e+01      1.262150e-13
    6.995198e+01      1.273464e-13
    7.033962e+01      1.284675e-13
    7.072940e+01      1.295985e-13
    7.112135e+01      1.307395e-13
    7.151547e+01      1.318905e-13
    7.191177e+01      1.330126e-13
    7.231027e+01      1.341401e-13
    7.271098e+01      1.352771e-13
    7.311391e+01      1.364238e-13
    7.351907e+01      1.375644e-13
    7.392648e+01      1.386809e-13
    7.433614e+01      1.398066e-13
    7.474807e+01      1.409413e-13
    7.516229e+01      1.420853e-13
    7.557880e+01      1.432027e-13
    7.599762e+01      1.443164e-13
    7.641876e+01      1.454387e-13
    7.684224e+01      1.465698e-13
    7.726806e+01      1.477015e-13
    7.769624e+01      1.487991e-13
    7.812679e+01      1.499048e-13
    7.855973e+01      1.510188e-13
    7.899507e+01      1.521410e-13
    7.943282e+01      1.532385e-13
    7.987300e+01      1.543198e-13
    8.031562e+01      1.554086e-13
    8.076069e+01      1.565051e-13
    8.120822e+01      1.576094e-13
    8.165824e+01      1.586643e-13
    8.211075e+01      1.597261e-13
    8.256576e+01      1.607951e-13
    8.302330e+01      1.618712e-13
    8.348338e+01      1.629303e-13
    8.394600e+01      1.639622e-13
    8.441119e+01      1.650006e-13
    8.487895e+01      1.660456e-13
    8.534931e+01      1.670973e-13
    8.582227e+01      1.680996e-13
    8.629785e+01      1.690968e-13
    8.677607e+01      1.700998e-13
    8.725694e+01      1.711089e-13
    8.774048e+01      1.721074e-13
    8.822669e+01      1.730625e-13
    8.871560e+01      1.740230e-13
    8.920722e+01      1.749888e-13
    8.970156e+01      1.759599e-13
    9.019864e+01      1.768927e-13
    9.069848e+01      1.778089e-13
    9.120108e+01      1.787298e-13
    9.170647e+01      1.796554e-13
    9.221467e+01      1.805790e-13
    9.272567e+01      1.814365e-13
    9.323951e+01      1.822981e-13
    9.375620e+01      1.831638e-13
    9.427575e+01      1.840337e-13
    9.479818e+01      1.848703e-13
    9.532350e+01      1.856743e-13
    9.585174e+01      1.864817e-13
    9.638290e+01      1.872927e-13
    9.691701e+01      1.881073e-13
    9.745407e+01      1.888576e-13
    9.799412e+01      1.896055e-13
    9.853715e+01      1.903563e-13
    9.908319e+01      1.911101e-13
    9.963226e+01      1.918376e-13
    1.001844e+02      1.925118e-13
    1.007395e+02      1.931884e-13
    1.012978e+02      1.938674e-13
    1.018591e+02      1.945487e-13
    1.024236e+02      1.951694e-13
    1.029912e+02      1.957724e-13
    1.035619e+02      1.963772e-13
    1.041358e+02      1.969839e-13
    1.047129e+02      1.975778e-13
    1.052931e+02      1.981069e-13
    1.058766e+02      1.986374e-13
    1.064633e+02      1.991693e-13
    1.070533e+02      1.997026e-13
    1.076465e+02      2.001832e-13
    1.082430e+02      2.006288e-13
    1.088429e+02      2.010754e-13
    1.094460e+02      2.015230e-13
    1.100525e+02      2.019698e-13
    1.106624e+02      2.023277e-13
    1.112756e+02      2.026862e-13
    1.118922e+02      2.030453e-13
    1.125123e+02      2.034050e-13
    1.131358e+02      2.037272e-13
    1.137627e+02      2.040005e-13
    1.143931e+02      2.042743e-13
    1.150271e+02      2.045484e-13
    1.156645e+02      2.048228e-13
    1.163054e+02      2.050152e-13
    1.169499e+02      2.051939e-13
    1.175980e+02      2.053727e-13
    1.182497e+02      2.055517e-13
    1.189050e+02      2.057041e-13
    1.195639e+02      2.057857e-13
    1.202264e+02      2.058673e-13
    1.208927e+02      2.059490e-13
    1.215626e+02      2.060307e-13
    1.222362e+02      2.060486e-13
    1.229136e+02      2.060381e-13
    1.235947e+02      2.060276e-13
    1.242796e+02      2.060171e-13
    1.249683e+02      2.059955e-13
    1.256609e+02      2.058844e-13
    1.263572e+02      2.057734e-13
    1.270574e+02      2.056624e-13
    1.277615e+02      2.055514e-13
    1.284695e+02      2.053858e-13
    1.291814e+02      2.051715e-13
    1.298973e+02      2.049575e-13
    1.306171e+02      2.047437e-13
    1.313409e+02      2.045301e-13
    1.320687e+02      2.042269e-13
    1.328006e+02      2.039192e-13
    1.335365e+02      2.036120e-13
    1.342765e+02      2.033053e-13
    1.350206e+02      2.029616e-13
    1.357688e+02      2.025539e-13
    1.365212e+02      2.021471e-13
    1.372777e+02      2.017410e-13
    1.380384e+02      2.013358e-13
    1.388034e+02      2.008474e-13
    1.395725e+02      2.003372e-13
    1.403460e+02      1.998284e-13
    1.411237e+02      1.993208e-13
    1.419058e+02      1.987950e-13
    1.426921e+02      1.981942e-13
    1.434829e+02      1.975952e-13
    1.442780e+02      1.969980e-13
    1.450775e+02      1.964026e-13
    1.458814e+02      1.957459e-13
    1.466898e+02      1.950530e-13
    1.475027e+02      1.943626e-13
    1.483201e+02      1.936747e-13
    1.491420e+02      1.929849e-13
    1.499685e+02      1.921947e-13
    1.507995e+02      1.914077e-13
    1.516352e+02      1.906239e-13
    1.524755e+02      1.898433e-13
    1.533204e+02      1.890222e-13
    1.541700e+02      1.881532e-13
    1.550244e+02      1.872882e-13
    1.558834e+02      1.864272e-13
    1.567473e+02      1.855701e-13
    1.576159e+02      1.849743e-13
    1.584893e+02      1.844163e-13
    1.593676e+02      1.838600e-13
    1.602507e+02      1.833054e-13
    1.611388e+02      1.825438e-13
    1.620317e+02      1.812908e-13
    1.629296e+02      1.800465e-13
    1.638325e+02      1.788106e-13
    1.647404e+02      1.775833e-13
    1.656533e+02      1.763158e-13
    1.665712e+02      1.750380e-13
    1.674943e+02      1.737694e-13
    1.684225e+02      1.725101e-13
    1.693558e+02      1.712540e-13
    1.702943e+02      1.699692e-13
    1.712379e+02      1.686939e-13
    1.721869e+02      1.674283e-13
    1.731410e+02      1.661721e-13
    1.741005e+02      1.649009e-13
    1.750653e+02      1.636196e-13
    1.760354e+02      1.623483e-13
    1.770109e+02      1.610868e-13
    1.779918e+02      1.598352e-13
    1.789781e+02      1.585551e-13
    1.799700e+02      1.572841e-13
    1.809673e+02      1.560233e-13
    1.819701e+02      1.547726e-13
    1.829785e+02      1.535173e-13
    1.839924e+02      1.522492e-13
    1.850120e+02      1.509916e-13
    1.860373e+02      1.497444e-13
    1.870682e+02      1.485074e-13
    1.881049e+02      1.472482e-13
    1.891472e+02      1.459919e-13
    1.901954e+02      1.447464e-13
    1.912494e+02      1.435114e-13
    1.923092e+02      1.422793e-13
    1.933749e+02      1.410316e-13
    1.944464e+02      1.397947e-13
    1.955240e+02      1.385688e-13
    1.966075e+02      1.373535e-13
    1.976970e+02      1.361282e-13
    1.987925e+02      1.349023e-13
    1.998941e+02      1.336875e-13
    2.010018e+02      1.324836e-13
    2.021157e+02      1.312883e-13
    2.032357e+02      1.300704e-13
    2.043619e+02      1.288639e-13
    2.054944e+02      1.276685e-13
    2.066332e+02      1.264842e-13
    2.077782e+02      1.252967e-13
    2.089296e+02      1.241052e-13
    2.100874e+02      1.229251e-13
    2.112516e+02      1.217561e-13
    2.124222e+02      1.205983e-13
    2.135994e+02      1.194261e-13
    2.147830e+02      1.182625e-13
    2.159733e+02      1.171102e-13
    2.171701e+02      1.159691e-13
    2.183735e+02      1.148298e-13
    2.195837e+02      1.136817e-13
    2.208005e+02      1.125450e-13
    2.220240e+02      1.114197e-13
    2.232544e+02      1.103057e-13
    2.244916e+02      1.091837e-13
    2.257356e+02      1.080663e-13
    2.269865e+02      1.069603e-13
    2.282443e+02      1.058657e-13
    2.295091e+02      1.047785e-13
    2.307810e+02      1.036821e-13
    2.320598e+02      1.025971e-13
    2.333458e+02      1.015235e-13
    2.346389e+02      1.004611e-13
    2.359391e+02      9.939572e-14
    2.372466e+02      9.833119e-14
    2.385613e+02      9.727806e-14
    2.398833e+02      9.623620e-14
    2.412126e+02      9.520551e-14
    2.425493e+02      9.416371e-14
    2.438934e+02      9.313310e-14
    2.452449e+02      9.211378e-14
    2.466039e+02      9.110561e-14
    2.479705e+02      9.010018e-14
    2.493446e+02      8.909400e-14
    2.507264e+02      8.809906e-14
    2.521158e+02      8.711524e-14
    2.535129e+02      8.614240e-14
    2.549177e+02      8.516304e-14
    2.563303e+02      8.419124e-14
    2.577508e+02      8.323054e-14
    2.591791e+02      8.228080e-14
    2.606154e+02      8.133722e-14
    2.620596e+02      8.039035e-14
    2.635118e+02      7.945451e-14
    2.649720e+02      7.852956e-14
    2.664404e+02      7.761537e-14
    2.679168e+02      7.670076e-14
    2.694015e+02      7.579142e-14
    2.708944e+02      7.489286e-14
    2.723955e+02      7.400495e-14
    2.739050e+02      7.312607e-14
    2.754229e+02      7.224132e-14
    2.769491e+02      7.136728e-14
    2.784838e+02      7.050382e-14
    2.800271e+02      6.965080e-14
    2.815788e+02      6.880024e-14
    2.831392e+02      6.795235e-14
    2.847082e+02      6.711491e-14
    2.862859e+02      6.628779e-14
    2.878724e+02      6.547086e-14
    2.894676e+02      6.465135e-14
    2.910717e+02      6.384101e-14
    2.926847e+02      6.304083e-14
    2.943066e+02      6.225068e-14
    2.959375e+02      6.146139e-14
    2.975774e+02      6.066468e-14
    2.992265e+02      5.987830e-14
    3.008846e+02      5.910211e-14
    3.025520e+02      5.833598e-14
    3.042286e+02      5.758252e-14
    3.059145e+02      5.683966e-14
    3.076097e+02      5.610638e-14
    3.093143e+02      5.538256e-14
    3.110284e+02      5.466693e-14
    3.127519e+02      5.395524e-14
    3.144850e+02      5.325282e-14
    3.162278e+02      5.255954e-14
    3.179801e+02      5.187528e-14
    3.197422e+02      5.118807e-14
    3.215141e+02      5.050195e-14
    3.232958e+02      4.982503e-14
    3.250873e+02      4.915718e-14
    3.268888e+02      4.849810e-14
    3.287002e+02      4.783336e-14
    3.305217e+02      4.717773e-14
    3.323533e+02      4.653109e-14
    3.341950e+02      4.589331e-14
    3.360470e+02      4.526137e-14
    3.379092e+02      4.463436e-14
    3.397817e+02      4.401603e-14
    3.416646e+02      4.340627e-14
    3.435579e+02      4.280496e-14
    3.454618e+02      4.220505e-14
    3.473762e+02      4.161235e-14
    3.493011e+02      4.102797e-14
    3.512368e+02      4.045180e-14
    3.531832e+02      3.988084e-14
    3.551403e+02      3.931015e-14
    3.571083e+02      3.874764e-14
    3.590873e+02      3.819317e-14
    3.610771e+02      3.764664e-14
    3.630781e+02      3.710185e-14
    3.650901e+02      3.656222e-14
    3.671132e+02      3.603043e-14
    3.691476e+02      3.550638e-14
    3.711932e+02      3.498933e-14
    3.732502e+02      3.447464e-14
    3.753185e+02      3.396752e-14
    3.773984e+02      3.346785e-14
    3.794897e+02      3.297554e-14
    3.815926e+02      3.248654e-14
    3.837072e+02      3.200125e-14
    3.858336e+02      3.152321e-14
    3.879717e+02      3.105231e-14
    3.901216e+02      3.058844e-14
    3.922835e+02      3.012866e-14
    3.944573e+02      2.967562e-14
    3.966432e+02      2.922940e-14
    3.988412e+02      2.878988e-14
    4.010514e+02      2.835484e-14
    4.032738e+02      2.792266e-14
    4.055085e+02      2.749707e-14
    4.077557e+02      2.707796e-14
    4.100152e+02      2.666524e-14
    4.122873e+02      2.625067e-14
    4.145720e+02      2.584027e-14
    4.168694e+02      2.543629e-14
    4.191795e+02      2.503862e-14
    4.215023e+02      2.464632e-14
    4.238381e+02      2.425680e-14
    4.261868e+02      2.387343e-14
    4.285485e+02      2.349613e-14
    4.309233e+02      2.312478e-14
    4.333113e+02      2.276385e-14
    4.357125e+02      2.241134e-14
    4.381270e+02      2.206430e-14
    4.405549e+02      2.172262e-14
    4.429962e+02      2.138590e-14
    4.454511e+02      2.104478e-14
    4.479195e+02      2.070911e-14
    4.504017e+02      2.037879e-14
    4.528976e+02      2.005375e-14
    4.554073e+02      1.973161e-14
    4.579310e+02      1.941195e-14
    4.604686e+02      1.909746e-14
    4.630203e+02      1.878808e-14
    4.655861e+02      1.848370e-14
    4.681661e+02      1.818150e-14
    4.707605e+02      1.788383e-14
    4.733692e+02      1.759104e-14
    4.759924e+02      1.730305e-14
    4.786301e+02      1.701980e-14
    4.812824e+02      1.674127e-14
    4.839494e+02      1.646729e-14
    4.866313e+02      1.619780e-14
    4.893279e+02      1.593273e-14
    4.920395e+02      1.566876e-14
    4.947662e+02      1.540785e-14
    4.975079e+02      1.515130e-14
    5.002649e+02      1.489901e-14
    5.030371e+02      1.465130e-14
    5.058247e+02      1.441022e-14
    5.086277e+02      1.417310e-14
    5.114463e+02      1.393989e-14
    5.142804e+02      1.371052e-14
    5.171303e+02      1.348212e-14
    5.199960e+02      1.325522e-14
    5.228776e+02      1.303214e-14
    5.257751e+02      1.281281e-14
    5.286887e+02      1.259718e-14
    5.316184e+02      1.238482e-14
    5.345644e+02      1.217604e-14
    5.375266e+02      1.197077e-14
    5.405054e+02      1.176896e-14
    5.435006e+02      1.156944e-14
    5.465124e+02      1.137153e-14
    5.495409e+02      1.117700e-14
    5.525862e+02      1.098581e-14
    5.556483e+02      1.079788e-14
    5.587274e+02      1.061200e-14
    5.618236e+02      1.042903e-14
    5.649370e+02      1.024922e-14
    5.680676e+02      1.007252e-14
    5.712155e+02      9.898285e-15
    5.743809e+02      9.725064e-15
    5.775638e+02      9.554876e-15
    5.807644e+02      9.387668e-15
    5.839827e+02      9.223388e-15
    5.872189e+02      9.065527e-15
    5.904729e+02      8.912351e-15
    5.937450e+02      8.761766e-15
    5.970353e+02      8.613726e-15
    6.003438e+02      8.467701e-15
    6.036706e+02      8.316023e-15
    6.070158e+02      8.167064e-15
    6.103796e+02      8.020775e-15
    6.137620e+02      7.877109e-15
    6.171632e+02      7.737586e-15
    6.205832e+02      7.602244e-15
    6.240221e+02      7.469272e-15
    6.274802e+02      7.338628e-15
    6.309573e+02      7.210271e-15
    6.344538e+02      7.083084e-15
    6.379696e+02      6.958015e-15
    6.415049e+02      6.835158e-15
    6.450598e+02      6.714472e-15
    6.486344e+02      6.595473e-15
    6.522288e+02      6.477616e-15
    6.558432e+02      6.361868e-15
    6.594775e+02      6.248191e-15
    6.631320e+02      6.136547e-15
    6.668068e+02      6.026564e-15
    6.705019e+02      5.918432e-15
    6.742175e+02      5.812242e-15
    6.779536e+02      5.707960e-15
    6.817105e+02      5.605545e-15
    6.854882e+02      5.504928e-15
    6.892869e+02      5.406121e-15
    6.931065e+02      5.309089e-15
    6.969474e+02      5.213802e-15
    7.008095e+02      5.119708e-15
    7.046931e+02      5.026924e-15
    7.085981e+02      4.935825e-15
    7.125248e+02      4.846379e-15
    7.164733e+02      4.758558e-15
    7.204436e+02      4.671416e-15
    7.244360e+02      4.585859e-15
    7.284504e+02      4.501873e-15
    7.324871e+02      4.419427e-15
    7.365462e+02      4.339345e-15
    7.406278e+02      4.261949e-15
    7.447320e+02      4.185938e-15
    7.488589e+02      4.111284e-15
    7.530087e+02      4.037966e-15
    7.571815e+02      3.961703e-15
    7.613774e+02      3.885981e-15
